start,end,text
5376240,5380160," and the absolute cherry on top is that the launch went so poorly"
5380160,5384480," that the aforementioned small youtuber only launched with two color options"
5384480,5388640," of course i'm fully prepared to put my money where my mouth is and find out"
5388640,5393440," if i'm wrong so we begs Linus am i saying that right"
5393440,5398240," Linus Linus is it like Linux we beg Linus for a whole bunch of"
5398240,5401520," screwdrivers a screwdriver that costs hundreds of"
5401520,5406800," thousands of dollars is it a good deal is it built can it run doom"
5406800,5410160," just maybe they've got what it takes though while we unbox the screwdriver"
5410160,5413040," let's talk more about the ltt store dot com's"
5413040,5416960," unboxing experience right out of the gate okay it's only one"
5416960,5420720," calm okay not ltt store dot coms i just want to jump in and"
5420720,5425440," and and and and correct you there we'll say that"
5425440,5429520," actually this is kind of nice simple sorry what's that"
5429520,5433840," ltt store dot com's unboxing experience i don't know i'm just he's not saying"
5433840,5438160," i'm i'm i'm finding reasons to nitpick this is actually kind of hilarious they"
5438160,5440800," have they've taken pretty much a point for"
5440800,5444240," point um they've they've made a point for point"
5444240,5446960," remake of our review of their system yeah"
5446960,5449280," um"
5449280,5456480," the intro it was hilarious seeing you know what we could do"
5456480,5460160," if we downgraded our cameras spent way less time"
5460160,5464000," and just more straight to do like a while ago"
5464000,5466800," or straight meaning is it's inspirational yeah"
5466800,5472400," elegant not quite as good as a serialized wooden box with a"
5472400,5477440," not quite as good as a serialized wooden box with a handwritten note but"
5477440,5481120," better than putting a stamp on the handle and in fairness to them there's no"
5481120,5485520," sign of shipping damage however there's no evidence that this"
5485520,5488720," particular unit was tested to be functioning correctly"
5488720,5492720," and that its performance is what is expected for this unit with that out of"
5492720,5495360," the way i guess we can take a little bit closer of a look"
5495360,5500480," through driver um no fans so pretty bad here both of the"
5500480,5507440," work okay and uh i don't know i actually take issue with this"
5507440,5513280," our screwdriver has lots of fans oh wow you need go no further than our"
5513280,5518880," slash minus tech tips okay head over to our forum check out the comments"
5518880,5525760," and you will find many fans of our screwdriver oh how this eight pin"
5525760,5529120," connector is meant to connect to the screwdriver's motherboard i want to be"
5529120,5532400," clear i'm not approaching this skeptically because it's a youtuber"
5532400,5536480," doing it i'm approaching it skeptically because i know how easy building a ratcheting"
5536480,5539520," screwdriver that balances on one finger and has a comfortable"
5539520,5543920," ergonomic grip from the ground up appears to be and yet how many little things"
5543920,5546240," there are that are very difficult to get right"
5546240,5552480," okay can i ask something do i sound like that much of a doucher is he just"
5552480,5556800," taking the p*ck a little bit sometimes oh all right i think in that"
5556800,5561040," situation it was in my opinion fair because you had"
5561040,5565840," literally done that okay like you actually worked it on NCX they did"
5565840,5570320," those things you have had to deal with all those problems so it was like"
5570320,5574640," legitimate okay but you know sometimes"
5574640,5580560," well management i would give this a b minus close"
5580560,5584560," what are we going to find out when i dig deeper let's just take a look at"
5584560,5588640," that was a sound let's take a look at the access"
5588640,5590160," that was just as funny as i was i was like"
