start,end,text
4274920,4282080," long, I don't know if it's skippable, but it's just this stupidly long animation with"
4282080,4284240," a suspenseful third."
4284240,4285240," Oh, yeah."
4285240,4286240," Second."
4286240,4288240," For, we know who won."
4288240,4289240," I don't even know."
4289240,4292240," You already showed me."
4292240,4293240," Yeah."
4293240,4294240," Why?"
4294240,4296280," If it's skippable, it's fine."
4296280,4297280," I'm not even sure."
4297280,4298280," It's been a long time since I played."
4298280,4302320," If little kids want to sit and, you know, the suspense, they missed the, you know, flashed"
4302320,4303560," up updated scores or whatever."
4303560,4304800," You find, find, find, find, find, find, find."
4304800,4306640," I understand these games are for kids."
4306640,4308720," I get it."
4308720,4312040," But why not make them usable for anyone else?"
4312040,4314960," It's annoying."
4314960,4316160," Yeah."
4316160,4317720," I don't, but I like them."
4317720,4318720," It doesn't quite."
4318720,4319960," I like to play the games though."
4319960,4320960," I don't know."
4320960,4323160," I don't know if, uh, can I take a stand here?"
4323160,4324160," Yeah."
4324160,4325920," I don't know if it's quite, if it's quite there."
4325920,4335240," I, I would, I would dig into like, um, yeah, like, uh, where's this, where's this line"
4335240,4341040," drawn because like there's other companies in gaming that have done horrible things and"
4341040,4342960," are doing horrible things, et cetera."
4342960,4347400," So like how many, how many places are you going to walk us into about it?"
4347400,4348400," Yeah."
4348400,4353720," They just consistently hate us and will not, that will not pass on an opportunity to remind"
4353720,4354720," us."
4354720,4355720," Um, okay."
4355720,4356720," Hold on."
4356720,4357720," Hold on."
4357720,4361840," X war two on float plane says that's for bragging rights and to rub it into whoever"
4361840,4369000," lost fair enough, but mechanics to allow bragging rights while also making things skippable"
4369000,4371440," have existed since the SNES days."
4371440,4376680," Rocket league is allowed the winner to control if it's skipped or not."
4376680,4377680," Easy."
4377680,4378680," That's not a bad one."
4378680,4379680," Yeah."
4379680,4383640," Rocket league makes it so that everyone has to skip, but it shows in the corner who hasn't"
4383640,4384640," skipped yet."
4384640,4387520," So you can like, so you can shame people."
4387520,4388520," Yeah."
4388520,4391720," Yeah, to be honest."
4391720,4392720," Yeah."
4392720,4395040," But yeah, yeah, yeah."
4395040,4396040," Moving on."
4396040,4397040," Okay."
4397040,4398880," Uh, oh, we should do a couple of more merch messages."
4398880,4399880," Sure."
4399880,4401400," Cause I'm sure there's a whack of them."
4401400,4402400," Yes."
4402400,4404600," Yeah, we've got some good ones here."
4404600,4410560," Um, Linus as a proponent of obtain is the boost it gives worth the price for daily drive."
4410560,4411560," No."
4411560,4412560," Nope."
4412560,4414320," Oh, do we still use them in the editor rigs, by the way?"
4414320,4415320," I think so."
4415320,4418400," Oh, if we should take them out then."
4418400,4424440," Uh, well, my big thing with Optane was that I wanted the lowest possible latency in the"
4424440,4429760," editing rigs across the board because we had observed in the past that when there would"
4429760,4438520," be, um, access latency spikes to the main video editing server, premiere would crash."
4438520,4443120," That was on a very old version of one X server, which is our main editing server."
4443120,4451120," And so my rationale, not that I had any sort of reasonable, um, proof for it, was that"
4451120,4456280," the lower we could keep overall system latency, probably the better stability would be in"
4456280,4457280," premiere."
4457280,4463760," Uh, and because we don't need high capacity storage in those systems, the cost to go Optane"
4463760,4469080," was actually negligible because we would just put a low capacity Optane thing in instead"
4469080,4475160," of like a moderate capacity high quality SSD because you won't be able to get a high quality"
4475160,4479960," normal SSD in anything but sort of a reasonable capacity anyway."
4479960,4482680," Only the like really cheap stuff is available in super low cap."
4482680,4485400," So the price difference was actually pretty negligible."
4485400,4488960," Um, isn't Optane like dead?"
4488960,4489960," Yep."
4489960,4490960," Yeah."
4490960,4491960," Okay."
4491960,4492960," I'll miss it."
4492960,4493960," All right."
4493960,4494960," I've got another one here from Robert."
4494960,4496600," Second time buyer, love the screwdriver."
4496600,4501440," Have any of you ever felt pressure as a public person to speak out on political things, not"
4501440,4502440," giving an example?"
4502440,4504080," Oh, totally."
4504080,4505080," Yeah."
4505080,4513120," Um, like, we've literally like, it doesn't actually depend how you apply the word pressure"
4513120,4514440," because yes."
4514440,4521440," Um, but we've had like, we've had big Reddit threads about how we didn't speak on something"
4521440,4522440," or other."
4522440,4523440," Yeah."
4523440,4529920," The worst is when you do talk about something, um, you know, the second that I, for example,"
4529920,4532600," condemned Russia's invasion of Ukraine."
4532600,4539240," Um, immediately my entire timeline is lit up with why aren't you condemning these other"
4539240,4540240," things?"
4540240,4541240," Yeah."
4541240,4542240," Uh, what do you think this is okay?"
4542240,4543240," Well, no, no, that's not."
4543240,4544800," I didn't, I didn't say I thought that was okay."
4544800,4546240," No, because I said I like waffles."
4546240,4547760," It does not mean that I hate pancakes."
4547760,4548760," Yeah."
4548760,4550800," What I said is Russian worship go f*** yourself."
4550800,4551800," That's all."
4551800,4555800," That's a good one."
4555800,4556800," Debbie, sure."
4556800,4563480," Got another one here from David Linus."
4563480,4566320," If given the option, would you ever be in a movie?"
